GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,pop2015,Long,Lat
CHE,Switzerland,CHE.9_1,Glarus,Glaris|Glarona|Glaruna,NA,Canton|Kanton|Chantun,Canton,NA,CH.GL,0,9.065544003,46.98051753
CHE,Switzerland,CHE.10_1,Graubünden,Graubünden|Grigioni|Grischun|Grisons,NA,Canton|Kanton|Chantun,Canton,NA,CH.GR,0,9.629923253,46.65817598
CHE,Switzerland,CHE.11_1,Jura,Giura,NA,Canton|Kanton|Chantun,Canton,NA,CH.JU,0,7.157452714,47.35278882
CHE,Switzerland,CHE.12_1,Lucerne,Lucerna|Luzern,NA,Canton|Kanton|Chantun,Canton,NA,CH.LU,0,8.116991123,47.06883036
CHE,Switzerland,CHE.13_1,Neuchâtel,Neuenburg,NA,Canton|Kanton|Chantun,Canton,NA,CH.NE,0,6.782287532,46.99728247
CHE,Switzerland,CHE.14_1,Nidwalden,Nidvaldo|Nidwald|Unterwalden-le-Bas|Nidwaldo,NA,Canton|Kanton|Chantun,Canton,NA,CH.NW,0,8.419374922,46.92219824
CHE,Switzerland,CHE.15_1,Obwalden,Obvaldo|Obwald|Unterwalden-le-Haut|Obwaldo|Sursilvania,NA,Canton|Kanton|Chantun,Canton,NA,CH.OW,0,8.209745187,46.85777239
CHE,Switzerland,CHE.16_1,Sankt Gallen,Saint-Gall|San Gallo|Son Gagl,NA,Canton|Kanton|Chantun,Canton,NA,CH.SG,0,9.289789321,47.24971273
CHE,Switzerland,CHE.17_1,Schaffhausen,Schaffhouse|Schaffusa|Sciaffusa,NA,Canton|Kanton|Chantun,Canton,NA,CH.SH,0,8.563862904,47.72185346
CHE,Switzerland,CHE.18_1,Schwyz,NA,NA,Canton|Kanton|Chantun,Canton,NA,CH.SZ,0,8.76156846,47.06410984
CHE,Switzerland,CHE.19_1,Solothurn,Soletta|Soleure|Soleuro|Soloturn,NA,Canton|Kanton|Chantun,Canton,NA,CH.SO,0,7.652622513,47.29954342
CHE,Switzerland,CHE.20_1,Thurgau,Thurgovie|Turgovia|Turg¢via,NA,Canton|Kanton|Chantun,Canton,NA,CH.TG,0,9.112572473,47.56720472
CHE,Switzerland,CHE.21_1,Ticino,Tesino|Tessin,NA,Canton|Kanton|Chantun,Canton,NA,CH.TI,0,8.808447087,46.29796291
CHE,Switzerland,CHE.22_1,Uri,NA,NA,Canton|Kanton|Chantun,Canton,NA,CH.UR,0,8.627444342,46.7754022
CHE,Switzerland,CHE.23_1,Valais,Vallais|Vallese|Wallis,NA,Canton|Kanton|Chantun,Canton,NA,CH.VS,0,7.611267431,46.21163306
CHE,Switzerland,CHE.24_1,Vaud,Vad|Waadt|Waadtland,NA,Canton|Kanton|Chantun,Canton,NA,CH.VD,0,6.648929213,46.56176006
CHE,Switzerland,CHE.25_1,Zug,Zoug|Zugo,NA,Canton|Kanton|Chantun,Canton,NA,CH.ZG,0,8.538864211,47.16140232
CHE,Switzerland,CHE.26_1,Zürich,Turitg|Zurigo|Zürih|Zurique,NA,Canton|Kanton|Chantun,Canton,NA,CH.ZH,0,8.655987524,47.41740746
CHL,Chile,CHL.1_1,Aisén del General Carlos Ibáñez del Campo,Aisén|Aysén|Aysén del General Carlos Ibáñez del Campo,NA,Región,Region,XI,CL.AI,NA,-73.03667945,-46.44339801
CHL,Chile,CHL.2_1,Antofagasta,NA,NA,Región,Region,II,CL.AN,NA,-69.10300534,-23.45659803
CHL,Chile,CHL.3_1,Araucanía,Araucanie|La Araucanía,NA,Región,Region,IX,CL.AR,NA,-72.27993231,-38.69563785
CHL,Chile,CHL.4_1,Arica y Parinacota,NA,NA,Región,Region,XV,CL.AP,NA,-69.62214803,-18.43045785
CHL,Chile,CHL.5_1,Atacama,NA,NA,Región,Region,III,CL.AT,NA,-69.91336758,-27.36923611
CHL,Chile,CHL.6_1,Bío-Bío,Bíobío,NA,Región,Region,VIII,CL.BI,NA,-72.42620614,-37.48400744
CHL,Chile,CHL.7_1,Coquimbo,NA,NA,Región,Region,IV,CL.CO,NA,-70.86951292,-30.60734331
CHL,Chile,CHL.8_1,Libertador General Bernardo O'Higgins,Libertador,NA,Región,Region,VI,CL.LI,NA,-71.06506087,-34.42913189
CHL,Chile,CHL.9_1,Los Lagos,Os Lagos,NA,Región,Region,X,CL.LL,NA,-72.66834513,-41.88953324
CHL,Chile,CHL.10_1,Los Ríos,NA,NA,Región,Region,XIV,CL.LR,NA,-72.57388467,-40.06678152
CHL,Chile,CHL.11_1,Magallanes y Antártica Chilena,Magalhães|Magellan et Antarctique Chilienne|Región de Magallanes y de la Antártica Chilena,NA,Región,Region,XII,CL.MA,NA,-72.50790254,-51.62897981
CHL,Chile,CHL.12_1,Maule,NA,NA,Región,Region,VII,CL.ML,NA,-71.41651644,-35.57615174
CHL,Chile,CHL.13_1,Ñuble,NA,NA,Región,Region,XVI,CL.NB,NA,-71.92759288,-36.62217447
CHL,Chile,CHL.14_1,Región Metropolitana de Santiago,Región Metropolitana|Région Metropolitaine de Santiago|Región Metropolitana|RM,NA,Región,Region,RM,CL.RM,NA,-70.65403426,-33.5854277
CHL,Chile,CHL.15_1,Tarapacá,NA,NA,Región,Region,I,CL.TA,NA,-69.40635777,-20.13889057
CHL,Chile,CHL.16_1,Valparaíso,Aconcagua,NA,Región,Region,V,CL.VS,NA,-70.95965986,-32.70554499
CHN,China,CHN.1_1,Anhui,Ānhuī,安徽|安徽,Shěng,Province,NA,CN.AH,61891747.26,117.2262303,31.82578581
CHN,China,CHN.2_1,Beijing,Běijīng,北京|北京,Zhíxiáshì,Municipality,NA,CN.BJ,20035973.68,116.4106715,40.1849142
CHN,China,CHN.3_1,Chongqing,Chóngqìng,重慶|重庆,Zhíxiáshì,Municipality,NA,CN.CQ,29562121.43,107.8748401,30.05864874
CHN,China,CHN.4_1,Fujian,Fújiàn,福建,Shěng,Province,NA,CN.FJ,37131795.75,117.9815086,26.08640531
CHN,China,CHN.5_1,Gansu,Gānsù,甘肅|甘肃,Shěng,Province,NA,CN.GS,26138796.55,100.9338739,37.82078887
CHN,China,CHN.6_1,Guangdong,Guǎngdōng,廣東|广东,Shěng,Province,NA,CN.GD,104011142.2,113.416386,23.34225635
CHN,China,CHN.7_1,Guangxi,Guǎngxī Zhuàngzú,廣西壯族自治區|广西壮族自治区,Zìzhìqu,Autonomous Region,NA,CN.GX,46859743.09,108.7865431,23.82747675
CHN,China,CHN.8_1,Guizhou,Gùizhōu,貴州|贵州,Shěng,Province,NA,CN.GZ,35953381.99,106.8738212,26.81518922
CHN,China,CHN.9_1,Hainan,Hǎinán,海南,Shěng,Province,NA,CN.HA,8560674.639,109.7455789,19.19573798
CHN,China,CHN.10_1,Hebei,Héběi,河北,Shěng,Province,NA,CN.HB,73239884.26,116.1241417,39.54361767
CHN,China,CHN.11_1,Heilongjiang,Hēilóngjiāng,黑龙江省|黑龍江省,Shěng,Province,NA,CN.HL,38868030.17,127.7823601,47.84154247
CHN,China,CHN.12_1,Henan,Hénán,河南,Shěng,Province,NA,CN.HE,96936629.45,113.613553,33.88259152
CHN,China,CHN.13_1,Hubei,Húběi,湖北,Shěng,Province,NA,CN.HU,58994924.16,112.2690854,30.97599381
CHN,China,CHN.14_1,Hunan,Húnán,湖南,Shěng,Province,NA,CN.HN,68173939.94,111.7082641,27.60690212
CHN,China,CHN.15_1,Jiangsu,Jiāngsū,江蘇|江苏,Shěng,Province,NA,CN.JS,82163849.78,119.4554304,32.97324193
CHN,China,CHN.16_1,Jiangxi,Jiāngxī,江西,Shěng,Province,NA,CN.JX,46068480.32,115.7208219,27.61366261
CHN,China,CHN.17_1,Jilin,Jílín,吉林,Shěng,Province,NA,CN.JL,28890113.67,126.1940038,43.66440549
CHN,China,CHN.18_1,Liaoning,Liáoníng,遼寧|辽宁,Shěng,Province,NA,CN.LN,44173939.18,122.6090251,41.30372714
CHN,China,CHN.19_1,Nei Mongol,Inner Mongol|Nèiměnggǔ,內蒙古自治區|内蒙古自治区,Zìzhìqu,Autonomous Region,NA,CN.NM,25387251.25,113.9144874,44.0863963
CHN,China,CHN.20_1,Ningxia Hui,Níngxià Húizú,寧夏回族自治區|宁夏回族自治区,Zìzhìqu,Autonomous Region,NA,CN.NX,6423606.838,106.1648622,37.27093378
CHN,China,CHN.21_1,Qinghai,Qīnghǎi,青海,Shěng,Province,NA,CN.QH,5614471.878,96.00369368,35.74928715
CHN,China,CHN.22_1,Shaanxi,Shǎnxī,陝西|陕西,Shěng,Province,NA,CN.SA,38048530.73,108.8705819,35.19516887
CHN,China,CHN.23_1,Shandong,Shāndōng,山東|山东,Shěng,Province,NA,CN.SD,97505293.52,118.148974,36.35119383
CHN,China,CHN.24_1,Shanghai,Shànghǎi,上海|上海,Zhíxiáshì,Municipality,NA,CN.SH,23735850.32,121.4036651,31.08461642
CHN,China,CHN.25_1,Shanxi,Shānxī,山西,Shěng,Province,NA,CN.SX,36580090.36,112.2919732,37.57589687
CHN,China,CHN.26_1,Sichuan,Sìchuān,四川,Shěng,Province,NA,CN.SC,82346955.88,102.7099641,30.61575411
CHN,China,CHN.27_1,Tianjin,Tiānjīn,天津|天津,Zhíxiáshì,Municipality,NA,CN.TJ,13596202.29,117.3330017,39.31040122
CHN,China,CHN.28_1,Xinjiang Uygur,Xīnjiāng Wéiwúěr,新疆維吾爾自治區|新疆维吾尔自治区,Zìzhìqu,Autonomous Region,NA,CN.XJ,22232095.86,85.20363342,41.11196232
CHN,China,CHN.29_1,Xizang,Tibet|Xīzàng,西藏自治區|西藏自治区,Zìzhìqu,Autonomous Region,NA,CN.XZ,3129528.449,88.13130923,31.69003921
CHN,China,CHN.30_1,Yunnan,Yúnnán,雲南|云南,Shěng,Province,NA,CN.YN,46977296.27,101.4898344,24.97571744
CHN,China,CHN.31_1,Zhejiang,Zhèjiāng,浙江,Shěng,Province,NA,CN.ZJ,55053726.62,120.0521362,29.17318549
CIV,Côte d'Ivoire,CIV.1_1,Abidjan,NA,NA,District autonome,Autonomous district,NA,CI.AB,5018405.788,-4.06497607,5.420295397
CIV,Côte d'Ivoire,CIV.2_1,Bas-Sassandra,NA,NA,District,District,NA,CI.BA,674027.9297,-6.675289286,5.353374437
CIV,Côte d'Ivoire,CIV.3_1,Comoé,NA,NA,District,District,NA,CI.CM,1470752.273,-3.307890488,6.073632325
CIV,Côte d'Ivoire,CIV.4_1,Denguélé,NA,NA,District,District,NA,CI.DE,353941.164,-7.391993154,9.645646371
CIV,Côte d'Ivoire,CIV.5_1,Gôh-Djiboua,NA,NA,District,District,NA,CI.GD,1810485.885,-5.606718186,5.953329122
CIV,Côte d'Ivoire,CIV.6_1,Lacs,NA,NA,District,District,NA,CI.LA,1538073.686,-4.438510344,7.053893808
CIV,Côte d'Ivoire,CIV.7_1,Lagunes,NA,NA,District,District,NA,CI.LN,1838770.842,-4.292602461,5.848014837
CIV,Côte d'Ivoire,CIV.8_1,Montagnes,NA,NA,District,District,NA,CI.MN,1992315.756,-7.651223929,6.938395061
CIV,Côte d'Ivoire,CIV.9_1,Sassandra-Marahoué,NA,NA,District,District,NA,CI.SM,2376106.523,-6.336894248,7.055266267
CIV,Côte d'Ivoire,CIV.10_1,Savanes,NA,NA,District,District,NA,CI.SV,1555188.174,-5.560295244,9.566743774
CIV,Côte d'Ivoire,CIV.11_1,Vallée du Bandama,NA,NA,District,District,NA,CI.VB,1768692.347,-4.945209021,8.270286216
CIV,Côte d'Ivoire,CIV.12_1,Woroba,NA,NA,District,District,NA,CI.WB,750251.947,-6.747619955,8.371776916
CIV,Côte d'Ivoire,CIV.13_1,Yamoussoukro,NA,NA,District autonome,Autonomous district,NA,CI.YM,411061.7085,-5.268737311,6.862332068
CIV,Côte d'Ivoire,CIV.14_1,Zanzan,NA,NA,District,District,NA,CI.ZA,1075912.341,-3.347545747,8.670076417
CMR,Cameroon,CMR.1_1,Adamaoua,Adamoua|Adamaua|Adamawa,NA,Région,Region,NA,CM.AD,1083205.381,13.14265074,6.843599867
CMR,Cameroon,CMR.2_1,Centre,Central,NA,Région,Region,NA,CM.CE,3786773.738,11.82136104,4.663345433
CMR,Cameroon,CMR.3_1,Est,East,NA,Région,Region,NA,CM.ES,1103471.607,14.20945287,3.79731566
CMR,Cameroon,CMR.4_1,Extrême-Nord,Extreme-North,NA,Région,Region,NA,CM.EN,3920655.666,14.52963422,11.08096717
CMR,Cameroon,CMR.5_1,Littoral,Litoral,NA,Région,Region,NA,CM.LT,3194749.839,10.11761006,4.259448947
CMR,Cameroon,CMR.7_1,Nord,North,NA,Région,Region,NA,CM.NO,1843535.59,13.93902727,8.486676269
CMR,Cameroon,CMR.6_1,Nord-Ouest,North-West,NA,Région,Region,NA,CM.NW,2732873.006,10.3706272,6.366556452
CMR,Cameroon,CMR.8_1,Ouest,West,NA,Région,Region,NA,CM.OU,2874466.923,10.65172536,5.502467732
CMR,Cameroon,CMR.10_1,Sud,South,NA,Région,Region,NA,CM.SU,766580.86,11.57328336,2.754773334
CMR,Cameroon,CMR.9_1,Sud-Ouest,South-West,NA,Région,Region,NA,CM.SW,1884112.91,9.290182088,5.198150005
COD,Democratic Republic of the Congo,COD.1_1,Bas-Uélé,NA,NA,Province,Province,NA,CD.BU,1044816.311,25.14494257,3.6264709
COD,Democratic Republic of the Congo,COD.2_1,Équateur,NA,NA,Province,Province,NA,CD.ET,1609241.879,18.91445078,0.229010557
COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga,NA,NA,Province,Province,NA,CD.HK,2349410.188,27.83266753,-10.4564805
COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami,NA,NA,Province,Province,NA,CD.HL,3103903.783,25.42903398,-8.236583235
COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé,NA,NA,Province,Province,NA,CD.HU,6787694.114,28.58810846,3.344557749
COD,Democratic Republic of the Congo,COD.6_1,Ituri,NA,NA,Province,Province,NA,CD.IT,4364958.507,29.49664658,1.753655118
COD,Democratic Republic of the Congo,COD.9_1,Kasaï,NA,NA,Province,Province,NA,CD.KS,2937579.809,21.10585837,-4.947150174
COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central,NA,NA,Province,Province,NA,CD.LL,3334005.59,22.48936366,-6.226367888
COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental,NA,NA,Province,Province,NA,CD.KO,3009042.228,23.51863033,-6.150723472
COD,Democratic Republic of the Congo,COD.10_1,Kinshasa,NA,NA,Province,Province,NA,CD.KN,7005540.312,15.9042405,-4.436710157
COD,Democratic Republic of the Congo,COD.11_1,Kongo-Central,NA,NA,Province,Province,NA,CD.BC,3085750.335,14.31705508,-5.292578095
COD,Democratic Republic of the Congo,COD.12_1,Kwango,NA,NA,Province,Province,NA,CD.KG,1801826.532,17.86515067,-6.434189477
COD,Democratic Republic of the Congo,COD.13_1,Kwilu,NA,NA,Province,Province,NA,CD.KU,4810872.71,18.65494269,-4.782520149
COD,Democratic Republic of the Congo,COD.14_1,Lomami,NA,NA,Province,Province,NA,CD.LM,2621261.943,24.68237809,-6.213906777
COD,Democratic Republic of the Congo,COD.15_1,Lualaba,NA,NA,Province,Province,NA,CD.LB,2042648.104,23.89444248,-9.839155469
COD,Democratic Republic of the Congo,COD.16_1,Maï-Ndombe,NA,NA,Province,Province,NA,CD.MA,1710596.922,18.52872856,-2.695695523
COD,Democratic Republic of the Congo,COD.17_1,Maniema,NA,NA,Province,Province,NA,CD.MN,2075362.161,26.42330677,-3.085210909
COD,Democratic Republic of the Congo,COD.18_1,Mongala,NA,NA,Province,Province,NA,CD.MO,1623625.216,21.51345947,2.096608682
COD,Democratic Republic of the Congo,COD.19_1,Nord-Kivu,NA,NA,Province,Province,NA,CD.NK,5683434.955,28.70197283,-0.607206706
COD,Democratic Republic of the Congo,COD.20_1,Nord-Ubangi,NA,NA,Province,Province,NA,CD.NU,1183879.018,21.06759473,3.867470298
COD,Democratic Republic of the Congo,COD.21_1,Sankuru,NA,NA,Province,Province,NA,CD.SN,2391235.768,23.60498952,-3.482298816
COD,Democratic Republic of the Congo,COD.22_1,Sud-Kivu,NA,NA,Province,Province,NA,CD.SK,4126643.504,28.2581368,-3.220964583
COD,Democratic Republic of the Congo,COD.23_1,Sud-Ubangi,NA,NA,Province,Province,NA,CD.SU,2188581.173,19.35477692,3.090725225
COD,Democratic Republic of the Congo,COD.24_1,Tanganyika,NA,NA,Province,Province,NA,CD.TG,2186020.528,28.20352256,-6.570303964
COD,Democratic Republic of the Congo,COD.25_1,Tshopo,NA,NA,Province,Province,NA,CD.TO,2832267.622,25.20721513,0.481220755
COD,Democratic Republic of the Congo,COD.26_1,Tshuapa,NA,NA,Province,Province,NA,CD.TP,1138022.519,21.75640287,-0.667562086
COG,Republic of Congo,COG.1_1,Bouenza,NA,NA,Région,Region,NA,CG.BO,374549.7468,13.5615747,-4.066494462
COG,Republic of Congo,COG.2_1,Brazzaville,NA,NA,Région,Region,NA,CG.BR,700537.6677,15.26370519,-4.266351039
COG,Republic of Congo,COG.4_1,Cuvette,NA,NA,Région,Region,NA,CG.CU,179141.4098,16.01205357,-0.588534744
COG,Republic of Congo,COG.3_1,Cuvette-Ouest,NA,NA,Région,Region,NA,CG.CO,67154.35982,14.63310269,0.069239943
COG,Republic of Congo,COG.5_1,Kouilou,NA,NA,Région,Region,NA,CG.KO,775742.9618,11.94119661,-4.227034019
COG,Republic of Congo,COG.6_1,Lékoumou,NA,NA,Région,Region,NA,CG.LE,100434.6145,13.49958936,-3.098966317
COG,Republic of Congo,COG.7_1,Likouala,NA,NA,Région,Region,NA,CG.LI,112599.4144,17.45391277,1.92761375
COG,Republic of Congo,COG.8_1,Niari,NA,NA,Région,Region,NA,CG.NI,301680.0246,12.51147419,-3.144740851
COG,Republic of Congo,COG.9_1,Plateaux,NA,NA,Région,Region,NA,CG.PL,226457.4023,15.38762244,-2.099111606
COG,Republic of Congo,COG.10_1,Pointe Noire,NA,NA,Région,Region,NA,CG.PN,236340.5431,11.87185554,-4.787798901
COG,Republic of Congo,COG.11_1,Pool,NA,NA,Région,Region,NA,CG.PO,1677854.044,15.02404224,-3.691036292
COG,Republic of Congo,COG.12_1,Sangha,NA,NA,Région,Region,NA,CG.SA,90434.47511,15.3831209,1.379795689
COL,Colombia,COL.1_1,Amazonas,NA,NA,Comisaría,Commissiary,NA,CO.AM,NA,-71.49182385,-1.554395112
COL,Colombia,COL.2_1,Antioquia,NA,NA,Departamento,Department,NA,CO.AN,NA,-75.59168782,6.910407617
COL,Colombia,COL.3_1,Arauca,NA,NA,Intendencia,Intendancy,NA,CO.AR,NA,-70.95462034,6.547832808
COL,Colombia,COL.4_1,Atlántico,NA,NA,Departamento,Department,NA,CO.AT,NA,-74.90317642,10.71712163
COL,Colombia,COL.5_1,Bolívar,NA,NA,Departamento,Department,NA,CO.BL,NA,-74.51341151,8.711342489
COL,Colombia,COL.6_1,Boyacá,NA,NA,Departamento,Department,NA,CO.BY,NA,-73.12176349,5.759532067
COL,Colombia,COL.7_1,Caldas,NA,NA,Departamento,Department,NA,CO.CL,NA,-75.33899896,5.33202804
COL,Colombia,COL.8_1,Caquetá,NA,NA,Intendencia,Intendancy,NA,CO.CQ,NA,-73.98605939,0.77600732
COL,Colombia,COL.9_1,Casanare,NA,NA,Intendencia,Intendancy,NA,CO.CS,NA,-71.62288965,5.368557705
COL,Colombia,COL.10_1,Cauca,NA,NA,Departamento,Department,NA,CO.CA,NA,-76.85711031,2.386205731
COL,Colombia,COL.11_1,Cesar,El Cesar,NA,Departamento,Department,NA,CO.CE,NA,-73.53626458,9.518462086
COL,Colombia,COL.12_1,Chocó,NA,NA,Departamento,Department,NA,CO.CH,NA,-76.97104074,5.98753856
COL,Colombia,COL.13_1,Córdoba,NA,NA,Departamento,Department,NA,CO.CO,NA,-75.79954894,8.350422773
COL,Colombia,COL.14_1,Cundinamarca,NA,NA,Departamento,Department,NA,CO.CU,NA,-74.12572228,4.764670345
COL,Colombia,COL.15_1,Guainía,Guania,NA,Comisaría,Commissiary,NA,CO.GN,NA,-68.82399057,2.70987369
COL,Colombia,COL.16_1,Guaviare,NA,NA,Comisaría,Commissiary,NA,CO.GV,NA,-72.1267888,1.897604878
COL,Colombia,COL.17_1,Huila,NA,NA,Departamento,Department,NA,CO.HU,NA,-75.63988671,2.539039074
COL,Colombia,COL.18_1,La Guajira,Guajira|Goagira|La Goajira,NA,Departamento,Department,NA,CO.LG,NA,-72.45562615,11.45598881
COL,Colombia,COL.19_1,Magdalena,La Magdalena,NA,Departamento,Department,NA,CO.MA,NA,-74.2646544,10.18904225
COL,Colombia,COL.20_1,Meta,NA,NA,Departamento,Department,NA,CO.ME,NA,-72.96614806,3.318787143
COL,Colombia,COL.21_1,Nariño,NA,NA,Departamento,Department,NA,CO.NA,NA,-77.86681201,1.563276766
COL,Colombia,COL.22_1,Norte de Santander,Santander del Norte,NA,Departamento,Department,NA,CO.NS,NA,-72.88932802,8.077473169
COL,Colombia,COL.23_1,Putumayo,NA,NA,Intendencia,Intendancy,NA,CO.PU,NA,-75.87830226,0.447800813
COL,Colombia,COL.24_1,Quindío,NA,NA,Departamento,Department,NA,CO.QD,NA,-75.69018239,4.478233628
COL,Colombia,COL.25_1,Risaralda,NA,NA,Departamento,Department,NA,CO.RI,NA,-75.92144947,5.068082026
COL,Colombia,COL.26_1,San Andrés y Providencia,Saint Andrew and Providence,NA,Departamento,Department,NA,CO.SA,NA,-81.71752068,12.54360862
COL,Colombia,COL.27_1,Santander,NA,NA,Departamento,Department,NA,CO.ST,NA,-73.51501539,6.675394056
COL,Colombia,COL.28_1,Sucre,NA,NA,Departamento,Department,NA,CO.SU,NA,-75.12247667,9.062689529
COL,Colombia,COL.29_1,Tolima,NA,NA,Departamento,Department,NA,CO.TO,NA,-75.26617093,4.044151881
COL,Colombia,COL.30_1,Valle del Cauca,Valle,NA,Departamento,Department,NA,CO.VC,NA,-76.52905107,3.869426533
COL,Colombia,COL.31_1,Vaupés,NA,NA,Comisaría,Commissiary,NA,CO.VP,NA,-70.56799975,0.601072144
COL,Colombia,COL.32_1,Vichada,NA,NA,Comisaría,Commissiary,NA,CO.VD,NA,-69.41520233,4.680443017
COM,Comoros,COM.1_1,Mwali,Mohéli,NA,Autonomous Island,Autonomous Island,NA,KM.MO,42475.93988,44.43643612,-12.2221635
COM,Comoros,COM.2_1,Njazídja,Grande Comore,NA,Autonomous Island,Autonomous Island,NA,KM.GC,350936.4447,43.35420891,-11.6625806
COM,Comoros,COM.3_1,Nzwani,Anjouan,NA,Autonomous Island,Autonomous Island,NA,KM.AN,221491.8169,43.73435669,-12.32296527
CPV,Cape Verde,CPV.1_1,Boa Vista,NA,NA,Concelho,County,NA,CV.BV,11369.90742,-22.81398065,16.09829578
CPV,Cape Verde,CPV.2_1,Brava,NA,NA,Concelho,County,NA,CV.BR,3091.63244,-24.70547947,14.85155467
CPV,Cape Verde,CPV.3_1,Maio,NA,NA,Concelho,County,NA,CV.MA,11631.73402,-23.16062636,15.21796267
CPV,Cape Verde,CPV.4_1,Mosteiros,NA,NA,Concelho,County,NA,CV.MO,14731.05944,-24.33866482,15.00252598
CPV,Cape Verde,CPV.5_1,Paúl,NA,NA,Concelho,County,NA,CV.PA,5893.292613,-25.01158532,17.11644734
CPV,Cape Verde,CPV.6_1,Porto Novo,NA,NA,Concelho,County,NA,CV.PN,8242.73213,-25.19619037,17.02722424
CPV,Cape Verde,CPV.7_1,Praia,NA,NA,Concelho,County,NA,CV.PC,11639.4547,-23.52291092,14.94978669
CPV,Cape Verde,CPV.8_1,Ribeira Brava,NA,NA,Concelho,County,NA,CV.RB,7736.384166,-24.20568539,16.60099991
CPV,Cape Verde,CPV.9_1,Ribeira Grande,Ribeira Grande de Santo Antão,NA,Concelho,County,NA,CV.RG,106315.4107,-25.12461864,17.14106113
CPV,Cape Verde,CPV.10_1,Ribeira Grande de Santiago,NA,NA,Concelho,County,NA,CV.RS,4988.815734,-23.64059936,14.97538962
CPV,Cape Verde,CPV.11_1,Sal,NA,NA,Concelho,County,NA,CV.SL,5163.098836,-22.9314234,16.73722224
CPV,Cape Verde,CPV.12_1,Santa Catarina,NA,NA,Concelho,County,NA,CV.CT,21896.65573,-23.71181607,15.10730753
CPV,Cape Verde,CPV.13_1,Santa Catarina do Fogo,NA,NA,Concelho,County,NA,CV.CT,25590.42673,-24.33677668,14.9276811
CPV,Cape Verde,CPV.14_1,Santa Cruz,NA,NA,Concelho,County,NA,CV.CZ,12846.93588,-23.55742597,15.11343397
CPV,Cape Verde,CPV.15_1,São Domingos,NA,NA,Concelho,County,NA,CV.SD,14869.37676,-23.5235431,15.02067315
CPV,Cape Verde,CPV.16_1,São Filipe,NA,NA,Concelho,County,NA,CV.FP,25919.09368,-24.40305367,14.91063781
CPV,Cape Verde,CPV.17_1,São Lourenço dos Órgãos,NA,NA,Concelho,County,NA,CV.LO,5452.203568,-23.60074015,15.06627675
CPV,Cape Verde,CPV.18_1,São Miguel,Calheta de São Miguel,NA,Concelho,County,NA,CV.SM,7497.350888,-23.64164299,15.19350382
CPV,Cape Verde,CPV.19_1,São Salvador do Mundo,NA,NA,Concelho,County,NA,CV.SS,14354.72779,-23.63666768,15.08984272
CPV,Cape Verde,CPV.20_1,São Vicente,NA,NA,Concelho,County,NA,CV.SV,59993.79167,-24.96781393,16.84551987
CPV,Cape Verde,CPV.21_1,Tarrafal,NA,NA,Concelho,County,NA,CV.TF,23468.34654,-23.7186049,15.26585781
CPV,Cape Verde,CPV.22_1,Tarrafal de São Nicolau,NA,NA,Concelho,County,NA,CV.TS,11398.37539,-24.35996943,16.59342316
CRI,Costa Rica,CRI.1_1,Alajuela,NA,NA,Provincia,Province,NA,CR.AL,NA,-84.61024521,10.56323002
CRI,Costa Rica,CRI.2_1,Cartago,NA,NA,Provincia,Province,NA,CR.CA,NA,-83.68154227,9.81867678
CRI,Costa Rica,CRI.3_1,Guanacaste,NA,NA,Provincia,Province,NA,CR.GU,NA,-85.39436755,10.44937477
CRI,Costa Rica,CRI.4_1,Heredia,NA,NA,Provincia,Province,NA,CR.HE,NA,-84.01499703,10.4199865
CRI,Costa Rica,CRI.5_1,Limón,Puerto Lim¢n,NA,Provincia,Province,NA,CR.LI,NA,-83.34559291,9.949289316
CRI,Costa Rica,CRI.6_1,Puntarenas,NA,NA,Provincia,Province,NA,CR.PU,NA,-83.5590949,9.08561415
CRI,Costa Rica,CRI.7_1,San José,NA,NA,Provincia,Province,NA,CR.SJ,NA,-83.98936585,9.607932387
CUB,Cuba,CUB.1_1,Camagüey,Puerto Principe,NA,Provincia,Province,NA,CU.CM,NA,-77.85393792,21.38092771
CUB,Cuba,CUB.2_1,Ciego de Ávila,NA,NA,Provincia,Province,NA,CU.CA,NA,-78.65151712,21.95415157
CUB,Cuba,CUB.3_1,Cienfuegos,NA,NA,Provincia,Province,NA,CU.CF,NA,-80.45097766,22.22216825
CUB,Cuba,CUB.4_1,Ciudad de la Habana,NA,NA,Provincia,Province,NA,CU.CH,NA,-82.28799274,23.06652858
CUB,Cuba,CUB.5_1,Granma,NA,NA,Provincia,Province,NA,CU.GR,NA,-76.90312238,20.28157451
CUB,Cuba,CUB.6_1,Guantánamo,NA,NA,Provincia,Province,NA,CU.GU,NA,-74.88705266,20.22296646
CUB,Cuba,CUB.7_1,Holguín,NA,NA,Provincia,Province,NA,CU.HO,NA,-75.90092853,20.76642787
CUB,Cuba,CUB.8_1,Isla de la Juventud,Puerto Principe,NA,Provincia,Province,NA,CU.IJ,NA,-82.84020712,21.67612771
CUB,Cuba,CUB.9_1,La Habana,NA,NA,Provincia,Province,NA,CU.LH,NA,-82.67757062,22.85296613
